物件名,カテゴリー,住所,最寄駅0,最寄駅1,最寄駅2,築年数,構造,階数,賃料,管理費,敷金,礼金,間取り,面積
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,11.9万円,-,23.8万円,11.9万円,ワンルーム,31.03m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.7万円,12500円,-,10.7万円,ワンルーム,33.41m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.7万円,12500円,-,10.7万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,10.7万円,12500円,-,10.7万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.7万円,12500円,-,10.7万円,ワンルーム,31.22m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,10.8万円,12500円,-,10.8万円,ワンルーム,33.41m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.8万円,12500円,-,10.8万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.8万円,12500円,-,10.8万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.9万円,12500円,-,10.9万円,ワンルーム,33.86m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.9万円,12500円,-,10.9万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,10.9万円,12500円,-,10.9万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.9万円,12500円,-,10.9万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,10.9万円,12500円,-,10.9万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,11万円,12500円,-,11万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,11万円,12500円,-,11万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,11.2万円,12500円,-,11.2万円,ワンルーム,35.3m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,11.2万円,12500円,-,11.2万円,ワンルーム,33.86m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.5万円,-,25万円,-,ワンルーム,31.22m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,11.4万円,12500円,-,11.4万円,ワンルーム,35.3m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.7万円,-,25.4万円,12.7万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.7万円,-,25.4万円,12.7万円,ワンルーム,33.02m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.7万円,-,25.4万円,-,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,8階,12.7万円,-,25.4万円,12.7万円,ワンルーム,32.66m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,11.6万円,12500円,-,11.6万円,ワンルーム,35.3m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,11.7万円,12500円,-,11.7万円,ワンルーム,35.3m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,6階,11.7万円,12500円,-,11.7万円,ワンルーム,34.88m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,4階,13万円,-,13万円,13万円,ワンルーム,33.41m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,7階,12.5万円,10000円,12.5万円,12.5万円,1K,34.88m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,12.6万円,12500円,-,12.6万円,ワンルーム,39.04m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,5階,12.9万円,12500円,-,12.9万円,ワンルーム,39.04m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,9階,23万円,10000円,46万円,23万円,3LDK,68.91m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,11階,24.8万円,12000円,49.6万円,24.8万円,3LDK,75.6m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,12階,24.8万円,12000円,49.6万円,24.8万円,3LDK,75.6m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,13階,24.8万円,12000円,49.6万円,24.8万円,3LDK,75.6m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,20階,26万円,-,26万円,26万円,2LDK,59.33m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,19階,24.9万円,25000円,24.9万円,24.9万円,2LDK,59.33m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,22階,35万円,20000円,70万円,35万円,3LDK,75.22m2
プラウドタワー小岩ファースト,賃貸マンション,東京都江戸川区南小岩６,ＪＲ総武線/小岩駅 歩1分,,,新築,22階建,21階,55万円,-,55万円,55万円,4LDK,106.46m2
グランツコート,賃貸マンション,東京都江戸川区東葛西３,東京メトロ東西線/浦安駅 歩12分,東京メトロ東西線/葛西駅 歩17分,都営新宿線/一之江駅 歩29分,築6年,4階建,3階,9.7万円,6000円,-,-,1LDK,42.7m2
中目黒4丁目貸家,賃貸一戸建て,東京都目黒区中目黒４,東急東横線/中目黒駅 歩12分,ＪＲ山手線/恵比寿駅 歩19分,ＪＲ山手線/目黒駅 歩21分,築8年,2階建,1階,26万円,-,26万円,26万円,1SLDK,58.23m2
中目黒4丁目貸家,賃貸一戸建て,東京都目黒区中目黒４,東急東横線/中目黒駅 歩12分,ＪＲ山手線/恵比寿駅 歩19分,ＪＲ山手線/目黒駅 歩21分,築8年,2階建,1-2階,26万円,-,26万円,26万円,1SLDK,58.23m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,2階,9.5万円,5000円,-,-,ワンルーム,21.52m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,1階,9.3万円,8000円,-,-,ワンルーム,21.52m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,1階,9.4万円,8000円,-,-,ワンルーム,21.52m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,2階,9.5万円,8000円,-,-,ワンルーム,21.52m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,3階,15.2万円,5000円,-,-,ワンルーム,35.87m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,3階,15.2万円,8000円,-,-,1LDK,35.87m2
ＪＲ山手線 目黒駅 4階建 築15年,賃貸マンション,東京都目黒区下目黒２,ＪＲ山手線/目黒駅 歩10分,東急目黒線/不動前駅 歩8分,ＪＲ山手線/五反田駅 歩18分,築15年,4階建,3階,15.2万円,8000円,-,-,1LDK,35.87m2
モンテ駒込,賃貸マンション,東京都文京区千駄木５,東京メトロ南北線/本駒込駅 歩8分,東京メトロ千代田線/千駄木駅 歩13分,ＪＲ山手線/西日暮里駅 歩16分,築1年,5階建,2階,9.8万円,10000円,-,-,1LDK,25.06m2
モンテ駒込,賃貸マンション,東京都文京区千駄木５,東京メトロ南北線/本駒込駅 歩8分,東京メトロ千代田線/千駄木駅 歩13分,ＪＲ山手線/西日暮里駅 歩16分,築1年,5階建,3階,9.9万円,10000円,-,-,1LDK,25.06m2
モンテ駒込,賃貸マンション,東京都文京区千駄木５,東京メトロ南北線/本駒込駅 歩8分,東京メトロ千代田線/千駄木駅 歩13分,ＪＲ山手線/西日暮里駅 歩16分,築1年,5階建,2階,10万円,10000円,-,-,1LDK,28.62m2
モンテ駒込,賃貸マンション,東京都文京区千駄木５,東京メトロ南北線/本駒込駅 歩8分,東京メトロ千代田線/千駄木駅 歩13分,ＪＲ山手線/西日暮里駅 歩16分,築1年,5階建,4階,10万円,10000円,-,-,1LDK,25.06m2
モンテ駒込,賃貸マンション,東京都文京区千駄木５,東京メトロ南北線/本駒込駅 歩8分,東京メトロ千代田線/千駄木駅 歩13分,ＪＲ山手線/西日暮里駅 歩16分,築1年,5階建,4階,10.2万円,10000円,-,-,1LDK,28.62m2
ドゥーエ銀座イーストI(旧名称：レガーロ銀座イーストI),賃貸マンション,東京都中央区湊３,東京メトロ有楽町線/新富町駅 歩5分,ＪＲ京葉線/八丁堀駅 歩8分,東京メトロ日比谷線/築地駅 歩7分,築18年,12階建,7階,15.4万円,15000円,-,-,1LDK,40.26m2
ドゥーエ銀座イーストI(旧名称：レガーロ銀座イーストI),賃貸マンション,東京都中央区湊３,東京メトロ有楽町線/新富町駅 歩5分,ＪＲ京葉線/八丁堀駅 歩8分,東京メトロ日比谷線/築地駅 歩7分,築18年,12階建,9階,15.4万円,15000円,-,-,1LDK,40.16m2
ドゥーエ銀座イーストI(旧名称：レガーロ銀座イーストI),賃貸マンション,東京都中央区湊３,東京メトロ有楽町線/新富町駅 歩5分,ＪＲ京葉線/八丁堀駅 歩8分,東京メトロ日比谷線/築地駅 歩7分,築18年,12階建,12階,20.5万円,15000円,-,-,1LDK,50.1m2
T′s garden小岩,賃貸マンション,東京都江戸川区北小岩６,京成本線/京成小岩駅 歩2分,北総線/新柴又駅 歩15分,ＪＲ総武線/小岩駅 歩17分,築30年,8階建,5階,12万円,10000円,12万円,-,3DK,54.82m2
メゾン・ド・アヴニール,賃貸アパート,東京都葛飾区細田５,ＪＲ総武線/小岩駅 歩14分,京成本線/京成小岩駅 歩14分,北総線/新柴又駅 歩23分,新築,3階建,1階,15.3万円,5000円,-,-,2LDK,64.95m2
メゾン・ド・アヴニール,賃貸アパート,東京都葛飾区細田５,ＪＲ総武線/小岩駅 歩14分,京成本線/京成小岩駅 歩14分,北総線/新柴又駅 歩23分,新築,3階建,1階,15.3万円,5000円,-,-,2LDK,64.9m2
メゾン・ド・アヴニール,賃貸アパート,東京都葛飾区細田５,ＪＲ総武線/小岩駅 歩14分,京成本線/京成小岩駅 歩14分,北総線/新柴又駅 歩23分,新築,3階建,1階,15.5万円,5000円,-,-,2LDK,66.84m2
メゾン・ド・アヴニール,賃貸アパート,東京都葛飾区細田５,ＪＲ総武線/小岩駅 歩14分,京成本線/京成小岩駅 歩14分,北総線/新柴又駅 歩23分,新築,3階建,1階,15.6万円,5000円,-,-,2LDK,64.47m2
メゾン・ド・アヴニール,賃貸アパート,東京都葛飾区細田５,ＪＲ総武線/小岩駅 歩14分,京成本線/京成小岩駅 歩14分,北総線/新柴又駅 歩23分,新築,3階建,1階,15.8万円,5000円,-,31.6万円,2LDK,64.47m2
メゾン・ド・アヴニール,賃貸アパート,東京都葛飾区細田５,ＪＲ総武線/小岩駅 歩14分,京成本線/京成小岩駅 歩14分,北総線/新柴又駅 歩23分,新築,3階建,2階,15.9万円,5000円,-,7.95万円,2LDK,64.9m2
レジディア中野II,賃貸マンション,東京都中野区中野２,ＪＲ中央線/中野駅 歩5分,東京メトロ丸ノ内線/新中野駅 歩7分,ＪＲ中央線/東中野駅 歩17分,築3年,8階建,7階,21万円,15000円,21万円,21万円,2LDK,45.02m2
パークアクシス蔵前,賃貸マンション,東京都台東区蔵前４,都営大江戸線/蔵前駅 歩5分,東京メトロ銀座線/田原町駅 歩8分,都営大江戸線/新御徒町駅 歩8分,築10年,14階建,4階,9.3万円,10000円,9.3万円,9.3万円,1K,25.19m2
パークアクシス蔵前,賃貸マンション,東京都台東区蔵前４,都営大江戸線/蔵前駅 歩5分,東京メトロ銀座線/田原町駅 歩8分,都営大江戸線/新御徒町駅 歩8分,築10年,14階建,2階,14.9万円,15000円,14.9万円,14.9万円,1LDK,40.29m2
パークアクシス蔵前,賃貸マンション,東京都台東区蔵前４,都営大江戸線/蔵前駅 歩5分,東京メトロ銀座線/田原町駅 歩8分,都営大江戸線/新御徒町駅 歩8分,築10年,14階建,11階,15.5万円,18000円,15.5万円,15.5万円,1LDK,42.09m2
パークアクシス蔵前,賃貸マンション,東京都台東区蔵前４,都営大江戸線/蔵前駅 歩5分,東京メトロ銀座線/田原町駅 歩8分,都営大江戸線/新御徒町駅 歩8分,築10年,14階建,12階,17万円,18000円,17万円,17万円,1LDK,42.09m2
パークアクシス蔵前,賃貸マンション,東京都台東区蔵前４,都営大江戸線/蔵前駅 歩5分,東京メトロ銀座線/田原町駅 歩8分,都営大江戸線/新御徒町駅 歩8分,築10年,14階建,9階,18.5万円,18000円,18.5万円,18.5万円,2LDK,54.22m2
AXAS FORT両国立川,賃貸マンション,東京都墨田区立川２,都営大江戸線/森下駅 歩5分,都営新宿線/菊川駅 歩8分,都営大江戸線/両国駅 歩11分,築13年,7階建,5階,13.8万円,10000円,13.8万円,13.8万円,1LDK,41.17m2
AXAS FORT両国立川,賃貸マンション,東京都墨田区立川２,都営大江戸線/森下駅 歩5分,都営新宿線/菊川駅 歩8分,都営大江戸線/両国駅 歩11分,築13年,7階建,2階,14万円,10000円,-,14万円,1LDK,41.17m2
ザ・レジデンス平河町,賃貸マンション,東京都千代田区平河町２,東京メトロ有楽町線/麹町駅 歩7分,東京メトロ半蔵門線/半蔵門駅 歩7分,東京メトロ有楽町線/永田町駅 歩3分,築9年,16階建,2階,22万円,-,22万円,22万円,1LDK,40.86m2
